Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","01311","Avocados","2017","2017","t","170260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01311","Avocados","2018","2018","t","168530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01311","Avocados","2019","2019","t","122669.56","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01311","Avocados","2020","2020","t","187433.49","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01311","Avocados","2021","2021","t","136750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01311","Avocados","2022","2022","t","142340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1961","1961","t","4007","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1962","1962","t","3497","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1963","1963","t","2833","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1964","1964","t","4128","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1965","1965","t","3248","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1966","1966","t","3989","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1967","1967","t","3672","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1968","1968","t","2942","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1969","1969","t","2799","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1970","1970","t","2536","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1971","1971","t","2132","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1972","1972","t","2313","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1973","1973","t","2993","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1974","1974","t","2994","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1975","1975","t","2812","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1976","1976","t","2263","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1977","1977","t","2631","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1978","1978","t","2590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1979","1979","t","2540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1980","1980","t","2090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1981","1981","t","2720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1982","1982","t","2630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1983","1983","t","2040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1984","1984","t","4040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1985","1985","t","3700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1986","1986","t","4400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1987","1987","t","5170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1988","1988","t","6000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1989","1989","t","5440","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1990","1990","t","5126","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1991","1991","t","5171","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1992","1992","t","5440","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1993","1993","t","5350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1994","1994","t","6260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1995","1995","t","5900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1996","1996","t","5900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1997","1997","t","6210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1998","1998","t","9525","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","1999","1999","t","11158","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2000","2000","t","13154","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2001","2001","t","12701","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2002","2002","t","9070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2003","2003","t","10251","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2004","2004","t","7530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2005","2005","t","9480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2006","2006","t","7710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2007","2007","t","11612","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2008","2008","t","7890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2009","2009","t","8390","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2010","2010","t","8074","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2011","2011","t","7893","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2012","2012","t","7201.96","I","Imputed value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2013","2013","t","6622","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2014","2014","t","6532","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2015","2015","t","5443","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2016","2016","t","3387","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2017","2017","t","3020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2018","2018","t","3950","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2019","2019","t","3452.33","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2020","2020","t","3474.11","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2021","2021","t","3625.48","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01312","Bananas","2022","2022","t","3517.31","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1961","1961","t","1231000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1962","1962","t","1175000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1963","1963","t","1190000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1964","1964","t","1122000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1965","1965","t","1174118","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1966","1966","t","1128487","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1967","1967","t","1272048","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1968","1968","t","1241612","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1969","1969","t","1164638","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1970","1970","t","1498576","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1971","1971","t","1130000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1972","1972","t","1119150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1973","1973","t","1198750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1974","1974","t","1251300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1975","1975","t","1257500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1976","1976","t","1205900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1977","1977","t","1243900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1978","1978","t","1271000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1979","1979","t","1276800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1980","1980","t","1249800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1981","1981","t","1358800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1982","1982","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1983","1983","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1984","1984","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1985","1985","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1986","1986","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1987","1987","t","1400000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1988","1988","t","1500000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1989","1989","t","1600000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1990","1990","t","1650000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1991","1991","t","1700000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1992","1992","t","1795600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1993","1993","t","1830900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1994","1994","t","2033300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1995","1995","t","1903300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1996","1996","t","1910300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1997","1997","t","2101600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1998","1998","t","2052900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","1999","1999","t","2160170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2000","2000","t","2598690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2001","2001","t","2491660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2002","2002","t","1967760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2003","2003","t","1981190","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2004","2004","t","1132750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2005","2005","t","1101090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2006","2006","t","1165090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2007","2007","t","911210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2008","2008","t","1106580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2009","2009","t","987100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2010","2010","t","1052800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2011","2011","t","913300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2012","2012","t","895930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2013","2013","t","986560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2014","2014","t","958930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2015","2015","t","915210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2016","2016","t","1006817","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2017","2017","t","1080729","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2018","2018","t","884846","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2019","2019","t","1008744","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2020","2020","t","1068981","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2021","2021","t","955697","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01212","Cabbages","2022","2022","t","1029337","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1961","1961","t","3100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1962","1962","t","4900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1963","1963","t","2400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1964","1964","t","3600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1965","1965","t","2722","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1966","1966","t","2918","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1967","1967","t","1974","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1968","1968","t","2068","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1969","1969","t","1498","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1970","1970","t","1560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1971","1971","t","1063","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1972","1972","t","1321","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1973","1973","t","1103","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1974","1974","t","559","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1975","1975","t","675","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1976","1976","t","770","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1977","1977","t","823","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1978","1978","t","610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1979","1979","t","794","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1980","1980","t","522","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1981","1981","t","802","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1982","1982","t","360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1983","1983","t","1016","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1984","1984","t","635","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1985","1985","t","671","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1986","1986","t","1088","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1987","1987","t","653","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1988","1988","t","725","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1989","1989","t","1160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1990","1990","t","1016","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1991","1991","t","1016","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1992","1992","t","871","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1993","1993","t","1056","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1994","1994","t","1560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1995","1995","t","1960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1996","1996","t","2320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1997","1997","t","3260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1998","1998","t","3450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","1999","1999","t","3630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2000","2000","t","3950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2001","2001","t","3630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2002","2002","t","3400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2003","2003","t","3760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2004","2004","t","2540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2005","2005","t","3719","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2006","2006","t","3311","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2007","2007","t","3400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2008","2008","t","3950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2009","2009","t","3950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2010","2010","t","3990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2011","2011","t","3447","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2012","2012","t","3175","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2013","2013","t","3175","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2014","2014","t","3670","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2015","2015","t","2390","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2016","2016","t","1960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2017","2017","t","2200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2018","2018","t","2490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2019","2019","t","2320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2020","2020","t","1960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2021","2021","t","2270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01610","Coffee, green","2022","2022","t","2400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1961","1961","t","91388000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1962","1962","t","91604000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1963","1963","t","102093008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1964","1964","t","88504000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1965","1965","t","104216928","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1966","1966","t","105861408","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1967","1967","t","123458304","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1968","1968","t","113022816","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1969","1969","t","119055936","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1970","1970","t","105471120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1971","1971","t","143420656","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1972","1972","t","141733312","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1973","1973","t","144041760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1974","1974","t","119420320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1975","1975","t","148361072","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1976","1976","t","159751184","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1977","1977","t","165234544","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1978","1978","t","184613008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1979","1979","t","201383008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1980","1980","t","168647008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1981","1981","t","206222000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1982","1982","t","209180000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1983","1983","t","106030000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1984","1984","t","194880000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1985","1985","t","225453008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1986","1986","t","208943008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1987","1987","t","181142000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1988","1988","t","125194000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1989","1989","t","191319008","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1990","1990","t","201532000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1991","1991","t","189867780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1992","1992","t","240719220","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1993","1993","t","160985760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1994","1994","t","255294970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1995","1995","t","187969950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1996","1996","t","234517750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1997","1997","t","233864300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1998","1998","t","247882020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","1999","1999","t","239548580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2000","2000","t","251853900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2001","2001","t","241376650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2002","2002","t","227766880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2003","2003","t","256229020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2004","2004","t","299875570","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2005","2005","t","282262550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2006","2006","t","267502850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2007","2007","t","331177280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2008","2008","t","305911450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2009","2009","t","331921050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2010","2010","t","315617920","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2011","2011","t","312788890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2012","2012","t","273192400","A","Official figure",""
